"SongID","Tag"
24268,synth
24269,"1992"
24270,synthlead
24271,"1991"
24272,"1991"
24273,"2004"
24273,Amiga
24273,demostyle
24276,Amiga
24276,demostyle
24277,Guitar
24278,"1992"
24278,AwfulGuitarSample
24278,Guitar
24278,ORCHESTRAHIT
24279,Melodic
24279,Windows
24280,"1992"
24280,Amiga
24280,demostyle
24280,Piano
24280,weed
24281,"2003"
24281,synthpop
24282,"2003"
24282,Remix
24282,synthpop
24283,"1992"
24283,Amiga
24283,Chiptune
24284,"1991"
24284,Guitar
24285,"1991"
24285,Pop
24287,"1991"
24287,Amiga
24287,AwfulGuitarSample
24287,Guitar
24288,"1991"
24288,Amiga
24289,"1994"
24289,Amiga
24289,OldSchool
24290,"1992"
24290,Amiga
24290,demostyle
24290,Space
24290,synth
24292,"2003"
24292,Melancholic
24292,Reggae
24293,"1991"
24293,demostyle
24294,"1991"
24295,"2004"
24295,Amiga
24295,synth
24295,Tempochange
24296,"1992"
24296,fast
24297,"1992"
24297,Melodic
24297,Techno
24298,"2004"
24298,Amiga
24298,C64samples
24298,Chiptune
24299,"1991"
24300,"1991"
24300,Amiga
24301,"2003"
24301,Guitar
24301,Melancholic
24301,synthlead
24302,"1991"
24302,ambient
24302,Repetitive
24303,"2004"
24303,Amiga
24303,animal
24304,"1991"
24304,Guitar
24305,synthpop
24305,Windows
24309,DialingTones
24309,FrenchSpeak
24309,samples
24309,Silly
24310,polka
24318,"2004"
24318,"2nd"
24318,"60Hz"
24318,compo
24318,outline
24319,"1992"
24319,Funky
24319,TheParty
24326,diskmag
24326,Geography
24326,Newage
24326,oboe
24326,Piano
24330,"0a000h"
24330,"2002"
24330,compo
24330,HappyHardcore
24330,Remix
24330,Untz
24330,Vocals
24332,animal
24333,"1998"
24333,Borg
24333,TheParty
24333,trance
24340,Vocals
24343,GameRemix
24347,burp
24350,TruckDriversGearChange
24352,GameRemix
24356,TruckDriversGearChange
24360,food
24362,ORCHESTRAHIT
24363,"8chn"
24363,ORCHESTRAHIT
24367,Dream
24380,Psychedelic
24381,"1987"
24381,Chiptune
24381,Gamemusic
24381,SpaceShooter
24382,Gabber
24382,Hardcore
24382,Untz
24383,dance
24383,Techno
24384,"2008"
24384,NVScene
24384,video
24388,Guitar
24388,Piano
24388,strings
24390,coop
24390,GameRemix
24391,coop
24391,GameRemix
24391,Platformer
24392,DeusEx
24392,Epic
24392,Gamemusic
24393,DeusEx
24393,Gamemusic
24394,DeusEx
24394,Gamemusic
24400,animal
24400,Beach
24400,Gamemusic
24401,Gamemusic
24402,animal
24402,Gamemusic
24403,animal
24403,Epic
24403,Gamemusic
24404,animal
24404,Gamemusic
24405,Gamemusic
24406,Gamemusic
24407,animal
24407,Gamemusic
24408,AwfulGuitarSample
24408,Gamemusic
24408,Guitar
24409,animal
24409,Gamemusic
24410,animal
24410,Gamemusic
24411,Gamemusic
24412,animal
24412,Gamemusic
24413,animal
24413,dance
24413,Gamemusic
24414,animal
24414,Gamemusic
24415,animal
24415,Gamemusic
24415,water
24417,coop
24417,DeusEx
24417,Gamemusic
24417,Geography
24423,DeusEx
24423,Epic
24423,Gamemusic
24424,UnrealTournament
24428,st-01
24429,cover
24429,Remix
24430,Gamemusic
24430,Short
24431,animal
24431,Compowinner
24434,GameRemix
24436,food
24440,adlib
24441,creepy
24441,Maths
24444,Geography
24444,weather
24445,GameRemix
24445,Guitar
24445,UnrealTournament
24450,Scream
24453,"1992"
24453,Assembly
24453,Compowinner
24453,Demo
24453,DOS
24455,long
24455,video
24456,"2000"
24456,Mekka&Symposium
24457,Psytrance
24459,video
24461,"64k"
24461,video
24463,drugs
24464,House
24465,Chiptune
24465,electronic
24465,Melodic
24465,Short
24466,arpeggios
24466,atmospheric
24466,Chiptune
24466,Drum&Bass
24466,vibes
24467,Chiptune
24467,Classical
24467,Piano
24468,Chiptune
24468,Melodic
24469,Chiptune
24469,Classical
24469,Short
24470,Chiptune
24470,Classical
24470,Organ
24473,Chiptune
24473,Instrumental
24473,Melodic
24474,Chiptune
24474,Instrumental
24474,Melodic
24475,Chiptune
24475,Melodic
24476,Classical
24476,Piano
24477,AcidJazz
24477,Chiptune
24477,Downtempo
24478,Chiptune
24478,IDM
24478,Progressive
24479,Chiptune
24479,electronic
24479,Melodic
24479,Short
24481,Chiptune
24481,Classical
24481,Instrumental
24481,Short
24483,Short
24484,Jungle
24485,"2005"
24485,Buenzli
24486,synthpop
24487,Vocals
24489,"2000"
24489,TheParty
24492,"2007"
24492,Breakpoint
24492,video
24494,"2006"
24494,tUM
24495,flying
24502,Orchestral
24502,Short
24523,Piano
24523,Space
24525,OldSchool
24526,cover
24529,"1990"
24529,Amiga
24529,AmigaConference
24529,Demo
24531,animal
24531,OldSchool
24531,video
24534,House
24537,Short
24538,EarlyMOD
24538,video
24539,"1990"
24539,Musicdisk
24542,"1990"
24542,Amiga
24542,animal
24542,Demo
24542,KefrensAndDexionParty
24544,laugh
24544,OldSchool
24544,OutOfTune
24545,"1989"
24545,Amiga
24545,Musicdisk
24546,"1988"
24546,EarlyMOD
24551,st-01
24552,Lazer
24554,Blues
24554,Chillout
24554,Relaxing
24567,"2008"
24567,Breakpoint
24567,Demo
24567,Epic
24567,Instrumental
24567,MacOSX
24567,video
24567,Windows
24568,"2001"
24568,"64k"
24568,fun
24568,Invitation
24568,jumpy
24568,softsynth
24568,TheParty
24568,Windows
24569,"2007"
24569,Compowinner
24569,Funk
24569,JewsHarp
24569,SceneCON
24574,"2001"
24574,Assembly
24574,Drum&Bass
24576,Short
24582,GameRemix
24583,hypnotic
24583,long
24583,polarizing
24587,ThatSameOldEthnicFluteSample
24588,prodigy
24590,Experimental
24592,food
24593,Erotic
24595,OutOfTune
24596,Jarre
24597,Chiptune
24599,FridayTune
24599,Funk
24599,Groovy
24600,OutOfTune
24600,Piano
24600,Relaxing
24607,"1996"
24607,OutOfTune
24607,Saturne
24607,ThatSameOldEthnicFluteSample
24611,dance
24611,synthlead
24612,CommercialSamples
24614,"1999"
24614,"64k"
24614,Compowinner
24614,DOS
24614,TheParty
24614,video
24614,Windows
24615,"2002"
24615,Assembly
24615,Chillout
24615,Instrumental
24616,"2003"
24616,Krangparty
24616,trance
24618,GameRemix
24618,Ninja
24619,"2004"
24619,Atari
24619,Quast
24619,video
24620,electro-industrial
24628,Vocals
24629,autotune
24629,Guitar
24629,Vocals
24632,coop
24633,coop
24634,Vocals
24635,coop
24639,letsgo
24643,long
24644,"1993"
24644,TheParty
24645,arpeggios
24647,"2005"
24647,"4k"
24647,Breakpoint
24647,Compowinner
24647,Demo
24647,video
24647,Windows
24648,dance
24648,trance
24649,OddStuffFromOldNecta
24649,Vocals
24655,Arcade
24655,GameRemix
24663,long
24668,ambient
24668,Vocals
24670,"1994"
24670,"3rd"
24670,Atari
24670,Chiptune
24670,Demo
24670,ShadowsParty
24670,video
24675,comeon
24678,dance
24678,Untz
24679,RAW
24693,OutOfTune
24699,happy
24700,long
24703,Piano
24705,long
24705,water
24707,Gamemusic
24709,Acoustic
24709,Drum&Bass
24709,Guitar
24709,Vocals
24709,weather
24710,Arcade
24710,GameRemix
24710,Piano
24722,"1991"
24722,AtariFair
24723,coop
24724,long
24725,Psytrance
24729,"1989"
24729,Alphaville
24729,Amiga
24729,cover
24729,Geography
24733,Repetitive
24734,"2002"
24734,solemn
24740,Short
24742,Short
24744,"2004"
24744,xkcompo
24754,Amiga
24774,Short
24781,long
24785,"1990"
24785,Amiga
24785,Demo
24790,EarlyMOD
24790,st-01
24797,animal
24797,Birds
24806,Gamemusic
24806,Turrican
24809,"2003"
24809,Amiga
24809,bad_encoder
24809,Breakpoint
24809,Compowinner
24809,Demo
24809,EBM
24809,video
24812,OutOfTune
24817,Space
24834,ambient
24834,Flute
24834,GameRemix
24835,adlib
24835,Gamemusic
24835,OPL2
24836,Short
24838,AwfulGuitarSample
24838,Gamemusic
24840,Short
24841,Dune
24846,Acid
24846,Minimal
24846,Techno
24848,Relaxing
24849,long
24852,"2002"
24852,Assembly
24852,Jazz
24853,cover
24853,ORCHESTRAHIT
24857,ear-rape
24863,animal
24867,Short
24876,food
24876,TruckDriversGearChange
24881,Guitar
24881,Vocals
24882,"1993"
24883,cover
24883,noise
24883,Short
24884,"1994"
24884,Chipmania
24884,Chiptune
24884,Musicdisk
24887,Short
24889,Short
24891,Chiptune
24891,Short
24894,Geography
24894,TheCharts
24896,"1994"
24896,AGA
24896,Amiga
24896,Demo
24899,animal
24902,"1993"
24902,animal
24902,Birds
24902,Mellow
24902,Relaxing
24904,"1993"
24904,Assembly
24904,Intro
24904,video
24909,"1994"
24909,animal
24909,OldSchool
24914,OutOfTune
24917,AwfulGuitarSample
24920,"1995"
24920,TheParty
24921,"1997"
24921,ALARM
24921,Demo
24921,DOS
24921,Goa
24921,Psychedelic
24921,Rage
24921,video
24923,"1998"
24923,Spoletium
24924,coop
24924,samples
24925,"1998"
24925,"2nd"
24925,Demo
24925,party
24925,Rage
24925,Scenest
24925,video
24927,OutOfTune
24929,random
24934,GameRemix
24934,SpaceShooter
24936,GameRemix
24939,electronic
24940,Short
24942,arpeggios
24942,Short
24943,Psytrance
24943,trance
24944,Funk
24947,OutOfTune
24948,"2007"
24948,coop
24948,IntelDemoCompetition
24948,video
24949,"2000"
24949,Assembly
24950,"2002"
24950,Assembly
24950,video
24951,"2003"
24951,Assembly
24952,"2000"
24952,Invitation
24952,Lobotomia
24952,Windows
24954,"1992"
24954,TheParty
24957,"1991"
24957,Demo
24959,"2007"
24959,Lyrics
24959,Remix
24959,Vocals
24961,Short
24961,video
24964,Guitar
24964,noise
24964,prodigy
24964,video
24974,needs_reencoding
24975,trance
24977,ambient
24977,breakbeat
24977,Chillout
24977,Drum&Bass
24979,letsgo
24981,Drum&Bass
24983,Psytrance
24983,trance
24985,Short
24988,ouch
24993,Short
24997,panflutes
25000,OutOfTune
25000,Rave
25000,stereoseparation
25001,food
25003,compo
25003,Compowinner
25003,long
25004,Hardcore
25004,TheGathering
25006,cover
25006,Drum&Bass
25006,FrenchSpeak
25008,long
25008,Repetitive
25011,DialingTones
25011,long
25017,prodigy
25019,FemaleMoans
25020,boring
25020,Chillout
25020,long
25020,Relaxing
25020,Repetitive
25021,prodigy
25025,long
25027,long
25027,Psytrance
25027,trance
25027,Untz
25029,Short
25032,breakbeat
25034,drugs
25034,laugh
25036,hardfloor
25036,Techno
25036,TruckDriversGearChange
25036,Untz
25037,Dub
25038,Chillout
25038,Relaxing
25040,OutOfTune
25042,long
25043,multipart
25045,long
25045,Lyrics-Incomplete
25045,Untz
25046,Geography
25047,Jungle
25047,long
25054,"1993"
25054,Amiga
25054,ApolloMissionSamples
25054,Demo
25054,Dream
25054,Epic
25054,long
25054,Maths
25054,ORCHESTRAHIT
25054,Revolution
25054,TheGathering
25054,video
25057,FinnishSpeak
25057,Humppa
25057,Vocals
25059,ahoi
25059,Explicit
25059,FinnishSpeak
25059,Lyrics
25060,coop
25060,FinnishSpeak
25060,Punk
25060,Rock
25060,Vocals
25061,Explicit
25061,FinnishSpeak
25061,Lyrics
25062,"1991"
25062,TheGathering
25064,"2004"
25064,xkcompo
25070,boring
25070,monotone
25070,Repetitive
25071,"2004"
25071,Assembly
25071,Chillout
25071,Piano
25071,smooth
25073,TruckDriversGearChange
25074,dance
25075,GameRemix
25078,"2005"
25078,Assembly
25078,Demo
25078,video
25079,"2007"
25079,breakbeat
25079,breaks
25079,Demo
25079,NumericaArtparty
25079,Repetitive
25079,video
25079,Windows
25080,"2005"
25080,breakbeat
25080,breaks
25080,Remix
25081,ambient
25081,Chillout
25090,ChiptuneCover
25090,cover
25090,Short
25101,needs_reencoding
25103,animal
25106,GameRemix
25110,Remix
25110,YM
25117,Atari
25117,Musicdisk
25117,YM
25119,Short
25123,Funk
25123,Guitar
25123,Metal
25125,Techno
25125,Untz
25126,"1998"
25126,Assembly
25126,Demo
25126,DOS
25126,video
25128,Guitar
25128,GuitarSolo
25134,EarlyMOD
25135,Short
25140,"1989"
25141,laugh
25150,cover
25150,FemaleMoans
25150,Geography
25158,"2005"
25158,amstrad
25158,cpc
25158,Demo
25159,"2005"
25159,amstrad
25159,cpc
25159,Demo
25160,"2005"
25160,amstrad
25160,cpc
25160,Demo
25162,"2005"
25162,amstrad
25162,cpc
25162,Demo
25165,AwfulGuitarSample
25166,Flute
25166,Guitar
25166,panflutes
25172,ORCHESTRAHIT
25180,Short
25181,cover
25181,Remake
25181,st-01
25181,st-02
25181,st-03
25181,st-04
25181,st-XX
25186,hypnotic
25186,long
25186,Sleepy
25187,ambient
25187,atmospheric
25187,boring
25187,glitch
25187,noise
25187,video
25189,"1996"
25189,Assembly
25189,Compowinner
25189,ohgodmyears
25189,SID
25191,Flute
25193,coop
25194,Short
25198,comeon
25200,FrenchSpeak
25204,electro
25213,Geography
25215,Christmas
25215,dance
25216,bad_singing
25216,FrenchSpeak
25216,OutOfTune
25216,Rap
25216,Vocals
25219,Life1
25223,Eurodance
25226,Piano
25229,maf-inspired
25229,OutOfTune
25229,xylophone
25231,Repetitive
25233,Geography
25234,Geography
25236,Organ
25240,Funk
25241,Remix
25243,animal
25243,Birds
25243,Gamemusic
25244,animal
25244,Birds
25245,animal
25245,Gamemusic
25246,animal
25246,Birds
25246,Gamemusic
25248,animal
25248,Gamemusic
25249,animal
25249,Birds
25249,Gamemusic
25250,animal
25250,Birds
25250,Gamemusic
25251,animal
25251,Birds
25251,Gamemusic
25252,animal
25252,Gamemusic
25253,Short
25254,animal
25254,Gamemusic
25255,animal
25256,animal
25256,Birds
25257,TruckDriversGearChange
25262,Short
25269,video
25270,Jarre
25270,OutOfTune
25270,trance
25279,Short
25280,OutOfTune
25281,cowbell
25286,Short
25295,long
25296,long
25298,ORCHESTRAHIT
25300,GameRemix
25301,AwfulGuitarSample
25305,Geography
25306,fast
25306,Upbeat
25309,Gamemusic
25310,long
25315,OutOfTune
25316,Jarre
25321,"1993"
25321,Amiga
25321,Musicdisk
25326,AwfulGuitarSample
25327,Short
25328,food
25328,video
25330,TruckDriversGearChange
25331,GameRemix
25337,Flute
25337,OldSchool
25337,Oriental
25340,Accordion
25341,food
25344,Accordion
25344,Banjo
25344,food
25345,Short
25348,happy
25349,food
25350,caribbean
25350,food
25350,steeldrums
25352,Piano
25356,Guitar
25357,Geography
25357,polka
25358,cacophony
25360,Short
25361,Short
25362,GameRemix
25365,cowbell
25368,animal
25368,Moo
25370,cover
25370,Kraftwerk
25370,long
25372,animal
25372,OutOfTune
25373,long
25374,long
25376,happy
25376,ORCHESTRAHIT
25377,Amiga
25377,Gamemusic
25378,Gamemusic
25379,Gamemusic
25380,weather
25381,Gamemusic
25381,Short
25382,Gamemusic
25382,Short
25383,Gamemusic
25385,Gamemusic
25386,Gamemusic
25386,Short
25387,Gamemusic
25388,Gamemusic
25389,Gamemusic
25392,OutOfTune
25393,"1997"
25393,AY
25393,GameRemix
25394,GameRemix
25396,"2007"
25396,"4k"
25396,Assembly
25396,Compowinner
25396,food
25396,SceneOrgAwards
25396,video
25396,Windows
25398,OutOfTune
25402,GameRemix
25402,Turrican
25405,"2000"
25405,coop
25405,Energetic
25405,happy
25405,HappyHardcore
25405,hyper
25405,polarizing
25405,Remix
25405,Untz
25405,Vocals
25407,animal
25408,trance
25408,Untz
25411,Chiptune
25414,"2002"
25414,Compowinner
25414,Mekka&Symposium
25414,trance
25415,trance
25421,Psytrance
25422,cover
25422,TV
25423,Drum&Bass
25429,"2004"
25429,Amiga
25429,softsynth
25429,Solskogen
25429,video
25437,"2001"
25437,Proxy
25438,porn
25438,Short
25439,cover
25439,Short
25441,Psytrance
25443,coop
25443,Psytrance
25446,animal
25446,long
25446,OutOfTune
25448,demostyle
25449,Chillout
25449,long
25449,Mellow
25449,Relaxing
25453,Remix
25460,animal
25461,Calm
25461,Chillout
25461,long
25464,Chillout
25464,Spacesynth
25464,vocoder
25466,GameRemix
25471,long
25471,Mystic
25471,Psytrance
25473,GameRemix
25473,long
25474,GameRemix
25477,Epic
25477,GameRemix
25477,long
25478,long
25480,harmonica
25481,Untz
25488,GameRemix
25488,Lazer
25490,GameRemix
25491,animal
25491,OddStuffFromOldNecta
25495,GameRemix
25495,Ninja
25499,Remix
25500,"1992"
25500,pachelbel
25501,"1992"
25503,ambient
25503,Drum&Bass
25503,rolling
25507,Short
25508,Short
25509,cover
25510,GameRemix
25510,Platformer
25510,Short
25511,Gamemusic
25511,Short
25512,Short
25513,Short
25514,ragtime
25514,Short
25516,EarlyMOD
25516,video
25517,Gamemusic
25518,ORCHESTRAHIT
25520,MLK
25520,Psytrance
25520,samples
25521,Untz
25523,trance
25523,Untz
25526,"1993"
25526,TheParty
25527,GameRemix
25527,SpaceShooter
25539,cover
25539,Remake
25540,Short
25547,Short
25548,animal
25548,Short
25552,Short
25553,GameRemix
25558,"2004"
25558,OutOfTune
25558,xkcompo
25560,italo
25570,GameRemix
25575,video
25576,"1990"
25576,Amiga
25576,Cebit
25576,Demo
25577,Assembly
25577,bass
25577,Compowinner
25577,Funk
25577,Funky
25577,Guitar
25578,Hardcore
25578,TruckDriversGearChange
25578,Untz
25580,"1997"
25580,Evoke
25584,Drum&Bass
25584,wobble
25586,Classical
25593,GameRemix
25597,"1990"
25597,Amiga
25597,Demo
25597,SwedishEliteEasterConference
25601,Explicit
25601,FemaleMoans
25601,Hardcore
25601,Untz
25602,modem
25605,Castlevania
25606,comeon
25606,TV
25609,"80s"
25609,GameRemix
25609,Movie
25612,Vocals
25617,Hardcore
25617,noise
25618,Guitar
25620,Guitar
25620,Jam
25621,Piano
25624,Vocals
25626,long
25627,monotone
25628,Religion
25629,Reggae
25631,video
25634,Atari
25634,Chiptune
25634,YM
25635,Chiptune
25635,samples
25635,Vocals
25635,ym2149-pcm
25636,video
25637,TruckDriversGearChange
25642,Industrial
25642,noise
25645,ORCHESTRAHIT
25646,EarlyMOD
25650,cover
25650,Jarre
25654,Repetitive
25656,"1990"
25656,TheatreAndNetwork
25658,Gamemusic
25659,"1988"
25659,Arcade
25659,Gameport
25659,Merry
25659,Platformer
25663,AwfulGuitarSample
25663,DeepPurple
25675,OutOfTune
25675,Piano
25676,Geography
25676,Guitar
25677,Drum&Bass
25677,Jungle
25677,long
25680,AwfulGuitarSample
25681,OutOfTune
25683,animal
25683,Christmas
25683,Gamemusic
25683,Merry
25683,Silly
25684,Gamemusic
25685,Amiga
25685,Classical
25685,Gamemusic
25685,mozart
25686,animal
25686,ChildrensSong
25686,Gamemusic
25686,traditional
25688,Gamemusic
25688,traditional
25689,Amiga
25689,animal
25689,Gamemusic
25690,animal
25690,Gamemusic
25692,Classical
25692,Gamemusic
25692,opera
25696,ballet
25696,Classical
25696,Gamemusic
25696,Tchaikovsky
25697,animal
25697,Remix
25699,animal
25699,ChildrensSong
25700,animal
25700,Classical
25700,Tchaikovsky
25701,animal
25701,Gamemusic
25702,animal
25702,AwfulGuitarSample
25702,GameRemix
25706,Amiga
25706,animal
25706,Gamemusic
25708,animal
25708,Demo
25708,Merry
25709,Mellow
25709,video
25716,Sea
25720,Funky
25720,Piano
25720,trumpet
25722,dixieland
25722,TheParty
25730,dance
25737,OutOfTune
25740,GameRemix
25740,long
25741,"1995"
25741,Compowinner
25741,FinnishSpeak
25741,Geography
25741,Juhla
25741,Schlager
25741,Vocals
25746,"1990"
25746,Funk
25746,Musicdisk
25753,"1997"
25753,Compowinner
25753,Demo
25753,Falcon
25753,SILIconvention
25753,video
25756,"2004"
25756,xkcompo
25758,Reggae
25768,GameRemix
25768,Ninja
25777,Bell
25780,"1995"
25780,Compowinner
25780,Demo
25780,DOS
25780,GeneralProbe
25780,Trackmo
25781,Guitar
25783,long
25784,"2004"
25784,"4k"
25784,Assembly
25784,Demo
25784,Windows
25785,GameRemix
25789,animal
25801,weather
25802,cowbell
25802,Guitar
25802,Scream
25803,food
25805,long
25806,Lyrics
25807,Vocals
25808,Vocals
25809,Vocals
25810,long
25811,anal
25815,"1991"
25815,FinnishSpeak
25815,Religion
25815,TheGathering
25824,"1999"
25824,TheParty
25830,AwfulSaxophone
25834,Hardcore
25834,Untz
25835,Short
25836,Upstream
25841,Humppa
25844,Ethnic
25844,Guitar
25844,trance
25845,ambient
25855,Celtic
25865,Jazz
25865,Piano
25866,Celtic
25869,trance
25869,Untz
25870,"1996"
25870,SouthSealandParty
25882,long
25887,samples
25890,Untz
25890,Vocals
25895,animal
25895,Untz
25896,bad_encoder
25897,"1988"
25897,EarlyMOD
25897,video
25898,Remix
25899,GameRemix
25899,Untz
25900,GameRemix
25900,Turrican
25903,Space
25906,cheesy
25906,synth
25911,CommercialSamples
25911,Eurodance
25911,Remix
25912,ambient
25912,electronic
25915,Chiptune
25915,Gamemusic
25915,long
25915,megamix
25915,multipart
25915,OutOfTune
25916,weird
25921,Short
25924,cowbell
25926,TruckDriversGearChange
25927,boring
25927,trance
25929,Short
25932,ambient
25932,Mellow
25933,ambient
25933,bad_encoder
25933,breakbeat
25933,Chillout
25936,ambient
25936,long
25939,Chillout
25940,hypnotic
25943,Chillout
25943,Downtempo
25943,IDM
25944,ambient
25944,TripHop
25951,Short
25955,animal
25957,"1993"
25957,TheParty
25959,Folk
25959,FolkDance
25959,TheGathering
25960,Short
25961,"1991"
25962,Rhapsodic
25962,ThatSameOldEthnicFluteSample
25965,long
25965,Rhapsodic
25965,waltz
25966,drugs
25966,Industrial
25966,stereoseparation
25967,Jungle
25968,"1991"
25968,Piano
25970,Industrial
25971,burp
25971,FrenchSpeak
25971,OutOfTune
25971,samples
25972,Flute
25972,Piano
25975,Mystic
25979,Funk
25981,Short
25982,"1991"
25982,Intro
25983,KnightRider
25985,FinnishSpeak
25985,Lyrics
25985,weird
25989,"1992"
25989,Amiga
25989,Assembly
25989,Intro
25990,Cartoon
25990,ChiptuneCover
25990,Short
25993,Short
25994,Chiptune
25994,GameRemix
25994,happy
25994,TeamSport
25995,Funk
25998,Relaxing
25999,"1991"
25999,Demo
26003,weird
26007,Psychedelic
26010,Psytrance
26012,smooth
26013,OutOfTune
26014,bad_encoder
26014,trance
26023,mushroom
26023,Piano
26023,Space
26023,synth
26027,ambient
26036,"1988"
26036,ALARM
26036,EarlyMOD
26037,cover
26037,MichaelJackson
26037,st-01
26039,EarlyMOD
26040,"1990"
26040,Amiga
26040,cover
26040,Demo
26040,Koto
26041,"1989"
26045,"1988"
26045,Amiga
26045,Demo
26045,EarlyMOD
26045,st-01
26046,EarlyMOD
26048,"1988"
26048,EarlyMOD
26055,"1995"
26055,TheParty
26060,Demo
26063,drugs
26063,Funk
26063,Guitar
26065,long
26069,cpc
26069,Gamemusic
26071,cpc
26071,Short
26076,animal
26076,Short
26077,"1987"
26077,amstrad
26077,animal
26077,Gamemusic
26077,TV
26078,cover
26078,Funny
26078,NorwegianSpeak
26078,video
26079,cpc
26082,OddStuffFromOldNecta
26082,OutOfTune
26083,"1988"
26083,amstrad
26083,Classical
26083,Gamemusic
26083,Repetitive
26090,Short
26091,amstrad
26093,cpc
26093,Short
26094,"1988"
26094,axel_foley
26094,EarlyMOD
26094,long
26095,"1991"
26095,disco
26095,Funky
26095,TheParty
26097,cpc
26097,Short
26100,cracktro
26100,EarlyMOD
26100,st-01
26103,Short
26104,trance
26104,Untz
26109,EarlyMOD
26111,Gameport
26111,Short
26113,stereoseparation
26114,checkthisout
26114,hieveryone
26116,"1986"
26116,amstrad
26116,AY
26116,cpc
26116,Epic
26116,Gamemusic
26117,"1985"
26117,amstrad
26117,AY
26117,cpc
26117,Epic
26117,Gamemusic
26118,food
26119,"1992"
26119,"80s"
26119,Guitar
26119,OutOfTune
26119,TheParty
26121,bubbly
26125,House
26128,"1986"
26128,amstrad
26128,cpc
26128,Gamemusic
26129,amstrad
26130,"1990"
26130,"80s"
26130,Amiga
26130,cover
26130,TV
26135,Short
26137,AwfulGuitarSample
26137,Guitar
26141,"1987"
26141,amstrad
26141,AY
26141,cpc
26141,Gamemusic
26142,Short
26143,ElevatorMusic
26146,Short
26147,Jazz
26147,saxophone
26148,Chiptune
26148,cracktro
26148,Laserdance
26148,Remake
26150,Short
26152,Short
26153,"1990"
26153,Amiga
26153,Demo
26154,"1989"
26154,happy
26154,Merry
26157,getdown
26157,meow
26157,samples
26158,cpc
26159,cpc
26161,EarlyMOD
26163,animal
26165,cover
26167,EarlyMOD
26167,Horse
26167,st-01
26168,"1988"
26168,EarlyMOD
26168,Intro
26170,cover
26170,cpc
26170,GameRemix
26172,amstrad
26175,amstrad
26178,amstrad
26181,amstrad
26183,Short
26188,cpc
26188,Short
26189,cover
26189,GiorgioMoroder
26189,Short
26194,GameRemix
26195,letsgo
26199,amstrad
26199,YM
26200,bad_encoder
26202,Short
26203,"1988"
26203,Demo
26203,EarlyMOD
26208,video
26211,amstrad
26212,cpc
26213,amstrad
26215,amstrad
26217,AwfulGuitarSample
26219,amstrad
26222,Short
26228,amstrad
26230,Gamemusic
26233,cpc
26233,Short
26235,Short
26236,"1984"
26236,cover
26236,EarlySID
26236,theme
26236,TV
26236,video
26237,"1985"
26238,cover
26238,SID
26238,Vangelis
26239,Oldfield
26239,Remake
26241,"1985"
26241,Jarre
26241,Remix
26242,pachelbel
26244,Short
26251,"1988"
26251,EarlyMOD
26251,OutOfTune
26253,animal
26253,Arcade
26253,Gamemusic
26253,Oriental
26253,video
26254,cover
26254,Koto
26254,Remix
26254,stereoseparation
26256,Amiga
26256,Rave
26256,Repetitive
26256,trance
26259,"1992"
26259,Amiga
26259,cracktro
26259,video
26260,Amiga
26260,Chiptune
26260,TruckDriversGearChange
26263,GameRemix
26263,long
26263,Turrican
26268,Short
26282,long
26285,Guitar
26288,"1998"
26288,Mekka&Symposium
26303,comeon
26303,Energetic
26303,Eurodance
26303,Rave
26303,Scream
26303,Untz
26305,food
26310,Geography
26313,Orchestral
26328,Short
26330,ORCHESTRAHIT
26330,Space
26332,Short
26336,adlib
26337,coop
26337,Funk
26337,OPL2
26340,"1990"
26340,Daniax
26340,Funky
26341,"1988"
26341,Amiga
26341,EarlyMOD
26341,video
26342,Short
26343,EarlyMOD
26351,"2001"
26351,Spoletium
26354,cowbell
26354,Eurochart
26355,Funk
26355,Guitar
26373,"2008"
26373,video
26375,"2004"
26375,xkcompo
26379,GermanSpeak
26382,"2008"
26382,Icons
26382,video
26385,AwfulGuitarSample
26385,cover
26385,Guitar
26389,Repetitive
26391,cover
26391,metallica
26392,long
26395,NotOnPouet
26396,video
26399,long
26404,ambient
26405,Dub
26417,food
26417,Short
26418,long
26431,Organ
26431,Short
26436,Geography
26437,Orchestral
26437,Piano
26443,cinematic
26443,Emotional
26443,Melodic
26443,Orchestral
26443,Piano
26443,Slow
26443,strings
26446,electronic
26446,robotic
26451,"8chn"
26451,Gamemusic
26452,"8chn"
26452,Gamemusic
26453,"8chn"
26453,Gamemusic
26460,"2002"
26460,Remake
26460,Short
26461,"8chn"
26461,Gamemusic
26461,Guitar
26461,Rock
26462,long
26467,Vocals
26469,"1997"
26469,Compowinner
26474,panflutes
26491,"1990"
26491,Amiga
26491,Demo
26491,Slideshow
26491,video
26492,"1988"
26492,Chiptune
26493,"1985"
26493,Bleepy
26493,Merry
26493,Short
26494,"1986"
26494,Bleepy
26494,Chiptune
26494,Gamemusic
26494,robotic
26495,"1988"
26495,animal
26495,Gamemusic
26497,coop
26497,Gamemusic
26497,Geography
26497,Heroic
26497,Rock
26498,Thriller
26500,GameRemix
26500,Turrican
26502,Chillout
26509,animal
26510,atmospheric
26510,glitch
26510,quiet
26510,Repetitive
26512,Birds
26513,animal
26520,breakcore
26521,long
26522,Jungle
26529,OutOfTune
26532,Remix
26534,animal
26534,GameRemix
26535,GameRemix
26536,GameRemix
26537,Jazz
26538,GameRemix
